time,joint,pos_x,pos_y,poz_z,frame
27.396,HipLeft,-0.056,-0.193,3.220,212
27.396,KneeLeft,-0.053,-0.363,2.994,212
27.396,AnkleLeft,0.000,-0.802,2.960,212
27.396,FootLeft,-0.014,-0.796,2.855,212
27.396,HipRight,0.180,-0.191,3.244,212
27.396,KneeRight,0.180,-0.318,2.968,212
27.396,AnkleRight,0.174,-0.694,2.945,212
27.396,FootRight,0.169,-0.690,2.882,212
27.510,SpineBase,0.067,-0.194,3.276,213
27.510,SpineMid,0.072,0.074,3.013,213
27.510,Neck,0.075,0.348,2.737,213
27.510,Head,0.059,0.415,2.675,213
27.510,ShoulderLeft,-0.106,0.312,2.859,213
27.510,ElbowLeft,-0.169,0.137,2.922,213
27.510,WristLeft,-0.118,-0.108,2.972,213
27.510,HandLeft,-0.081,-0.194,2.996,213
27.510,ShoulderRight,0.231,0.294,2.861,213
27.510,ElbowRight,0.271,0.074,2.948,213
27.510,WristRight,0.244,-0.127,2.980,213
27.510,HandRight,0.214,-0.186,2.995,213
27.510,HipLeft,-0.053,-0.176,3.240,213
27.510,KneeLeft,-0.047,-0.332,3.004,213
27.510,AnkleLeft,-0.026,-0.773,2.956,213
27.510,FootLeft,-0.029,-0.763,2.858,213
27.510,HipRight,0.183,-0.183,3.248,213
27.510,KneeRight,0.177,-0.323,2.993,213
27.510,AnkleRight,0.172,-0.705,2.966,213
27.510,FootRight,0.169,-0.699,2.880,213
27.641,SpineBase,0.064,-0.198,3.266,214
27.641,SpineMid,0.071,0.074,3.014,214
27.641,Neck,0.078,0.348,2.740,214
27.641,Head,0.060,0.417,2.676,214
27.641,ShoulderLeft,-0.106,0.309,2.862,214
27.641,ElbowLeft,-0.161,0.111,2.932,214
27.641,WristLeft,-0.106,-0.130,2.978,214
27.641,HandLeft,-0.078,-0.201,2.997,214
27.641,ShoulderRight,0.231,0.294,2.863,214
27.641,ElbowRight,0.272,0.073,2.949,214
27.641,WristRight,0.244,-0.127,2.980,214
27.641,HandRight,0.213,-0.187,2.996,214
27.641,HipLeft,-0.052,-0.178,3.238,214
27.641,KneeLeft,0.027,-0.345,3.023,214
27.641,AnkleLeft,-0.055,-0.767,2.934,214
27.641,FootLeft,-0.034,-0.753,2.851,214
27.641,HipRight,0.170,-0.193,3.226,214
27.641,KneeRight,0.183,-0.335,2.980,214
27.641,AnkleRight,0.180,-0.726,2.958,214
27.641,FootRight,0.176,-0.720,2.856,214
27.758,SpineBase,0.082,-0.161,3.284,215
27.758,SpineMid,0.067,0.085,3.025,215
27.758,Neck,0.047,0.346,2.762,215
27.758,Head,0.060,0.418,2.680,215
27.758,ShoulderLeft,-0.105,0.308,2.864,215
27.758,ElbowLeft,-0.151,0.084,2.945,215
27.758,WristLeft,-0.105,-0.133,2.980,215
27.758,HandLeft,-0.079,-0.201,2.997,215
27.758,ShoulderRight,0.231,0.293,2.864,215
27.758,ElbowRight,0.272,0.072,2.950,215
27.758,WristRight,0.244,-0.128,2.980,215
27.758,HandRight,0.213,-0.187,2.996,215
27.758,HipLeft,-0.031,-0.130,3.288,215
27.758,KneeLeft,-0.007,-0.301,3.044,215
27.758,AnkleLeft,-0.044,-0.631,2.982,215
27.758,FootLeft,-0.036,-0.611,2.874,215
27.758,HipRight,0.192,-0.169,3.213,215
27.758,KneeRight,0.179,-0.337,2.986,215
27.758,AnkleRight,0.176,-0.735,2.962,215
27.758,FootRight,0.174,-0.728,2.853,215
27.889,SpineBase,0.090,-0.160,3.205,216
27.889,SpineMid,0.068,0.071,3.026,216
27.889,Neck,0.046,0.295,2.832,216
27.889,Head,0.061,0.381,2.743,216
27.889,ShoulderLeft,-0.105,0.307,2.865,216
27.889,ElbowLeft,-0.151,0.087,2.947,216
27.889,WristLeft,-0.105,-0.135,2.981,216
27.889,HandLeft,-0.078,-0.202,2.997,216
27.889,ShoulderRight,0.231,0.293,2.865,216
27.889,ElbowRight,0.272,0.071,2.951,216
27.889,WristRight,0.244,-0.128,2.981,216
27.889,HandRight,0.213,-0.188,2.997,216
27.889,HipLeft,-0.017,-0.122,3.284,216
27.889,KneeLeft,-0.019,-0.318,3.051,216
27.889,AnkleLeft,-0.050,-0.757,2.983,216
27.889,FootLeft,-0.041,-0.742,2.876,216
27.889,HipRight,0.191,-0.174,3.054,216
27.889,KneeRight,0.177,-0.387,3.041,216
27.889,AnkleRight,0.176,-0.849,2.952,216
27.889,FootRight,0.175,-0.823,2.815,216
28.002,SpineBase,0.098,-0.163,3.169,217
28.002,SpineMid,0.070,0.061,3.026,217
28.002,Neck,0.049,0.269,2.870,217
28.002,Head,0.061,0.367,2.769,217
28.002,ShoulderLeft,-0.105,0.307,2.866,217
28.002,ElbowLeft,-0.152,0.094,2.947,217
28.002,WristLeft,-0.105,-0.135,2.982,217
28.002,HandLeft,-0.078,-0.203,2.998,217
28.002,ShoulderRight,0.232,0.293,2.867,217
28.002,ElbowRight,0.272,0.070,2.952,217
28.002,WristRight,0.244,-0.128,2.982,217
28.002,HandRight,0.213,-0.188,2.997,217
28.002,HipLeft,-0.005,-0.124,3.275,217
28.002,KneeLeft,-0.033,-0.326,3.053,217
28.002,AnkleLeft,-0.046,-0.790,2.995,217
28.002,FootLeft,-0.042,-0.776,2.886,217
28.002,HipRight,0.196,-0.175,3.002,217
28.002,KneeRight,0.175,-0.420,3.079,217
28.002,AnkleRight,0.180,-0.907,2.942,217
28.002,FootRight,0.180,-0.865,2.790,217
28.135,SpineBase,0.104,-0.109,3.236,218
28.135,SpineMid,0.085,0.095,3.028,218
28.135,Neck,0.077,0.316,2.803,218
28.135,Head,0.063,0.379,2.757,218
28.135,ShoulderLeft,-0.104,0.307,2.868,218
28.135,ElbowLeft,-0.157,0.113,2.945,218
28.135,WristLeft,-0.108,-0.129,2.983,218
28.135,HandLeft,-0.079,-0.200,2.998,218
28.135,ShoulderRight,0.232,0.293,2.868,218
28.135,ElbowRight,0.272,0.070,2.953,218
28.135,WristRight,0.244,-0.129,2.983,218
28.135,HandRight,0.213,-0.188,2.997,218
28.135,HipLeft,-0.001,-0.072,3.304,218
28.135,KneeLeft,-0.038,-0.325,3.058,218
28.135,AnkleLeft,-0.041,-0.635,3.019,218
28.135,FootLeft,-0.040,-0.623,2.920,218
28.135,HipRight,0.211,-0.124,3.119,218
28.135,KneeRight,0.176,-0.386,3.068,218
28.135,AnkleRight,0.180,-0.914,2.984,218
28.135,FootRight,0.180,-0.896,2.869,218
28.251,SpineBase,0.111,-0.093,3.247,219
28.251,SpineMid,0.092,0.110,3.029,219
28.251,Neck,0.083,0.320,2.797,219
28.251,Head,0.065,0.390,2.744,219
28.251,ShoulderLeft,-0.104,0.307,2.869,219
28.251,ElbowLeft,-0.159,0.119,2.944,219
28.251,WristLeft,-0.109,-0.126,2.984,219
28.251,HandLeft,-0.079,-0.199,2.998,219
28.251,ShoulderRight,0.233,0.293,2.870,219
28.251,ElbowRight,0.273,0.069,2.953,219
28.251,WristRight,0.244,-0.129,2.983,219
28.251,HandRight,0.213,-0.189,2.998,219
28.251,HipLeft,0.003,-0.053,3.315,219
28.251,KneeLeft,-0.041,-0.325,3.060,219
28.251,AnkleLeft,-0.040,-0.573,3.030,219
28.251,FootLeft,-0.040,-0.562,2.942,219
28.251,HipRight,0.216,-0.116,3.116,219
28.251,KneeRight,0.175,-0.381,3.070,219
28.251,AnkleRight,0.180,-0.917,3.008,219
28.251,FootRight,0.179,-0.907,2.918,219
28.380,SpineBase,0.113,-0.073,3.279,220
28.380,SpineMid,0.096,0.119,3.033,220
28.380,Neck,0.088,0.327,2.788,220
28.380,Head,0.067,0.393,2.742,220
28.380,ShoulderLeft,-0.103,0.308,2.871,220
28.380,ElbowLeft,-0.161,0.125,2.944,220
28.380,WristLeft,-0.109,-0.125,2.985,220
28.380,HandLeft,-0.079,-0.196,2.999,220
28.380,ShoulderRight,0.233,0.293,2.872,220
28.380,ElbowRight,0.273,0.069,2.954,220
28.380,WristRight,0.244,-0.129,2.984,220
28.380,HandRight,0.214,-0.189,2.998,220
28.380,HipLeft,0.004,-0.037,3.326,220
28.380,KneeLeft,-0.043,-0.323,3.064,220
28.380,AnkleLeft,-0.039,-0.536,3.038,220
28.380,FootLeft,-0.039,-0.525,2.950,220
28.380,HipRight,0.222,-0.100,3.145,220
28.380,KneeRight,0.176,-0.366,3.064,220
28.380,AnkleRight,0.184,-0.913,3.032,220
28.380,FootRight,0.180,-0.908,2.942,220
28.498,SpineBase,0.115,-0.074,3.285,221
28.498,SpineMid,0.099,0.124,3.033,221
28.498,Neck,0.093,0.338,2.776,221
28.498,Head,0.069,0.399,2.736,221
28.498,ShoulderLeft,-0.102,0.309,2.873,221
28.498,ElbowLeft,-0.162,0.129,2.944,221
28.498,WristLeft,-0.109,-0.124,2.985,221
28.498,HandLeft,-0.079,-0.196,3.000,221
28.498,ShoulderRight,0.234,0.294,2.875,221
28.498,ElbowRight,0.273,0.068,2.955,221
28.498,WristRight,0.244,-0.130,2.986,221
28.498,HandRight,0.214,-0.189,2.999,221
28.498,HipLeft,0.005,-0.036,3.331,221
28.498,KneeLeft,-0.044,-0.324,3.065,221
28.498,AnkleLeft,-0.040,-0.517,3.041,221
28.498,FootLeft,-0.039,-0.507,2.956,221
28.498,HipRight,0.225,-0.097,3.155,221
28.498,KneeRight,0.176,-0.362,3.062,221
28.498,AnkleRight,0.187,-0.912,3.045,221
28.498,FootRight,0.184,-0.909,2.959,221
28.631,SpineBase,0.117,-0.074,3.292,222
28.631,SpineMid,0.102,0.126,3.034,222
28.631,Neck,0.096,0.341,2.772,222
28.631,Head,0.070,0.402,2.732,222
28.631,ShoulderLeft,-0.101,0.310,2.876,222
28.631,ElbowLeft,-0.162,0.132,2.944,222
28.631,WristLeft,-0.110,-0.124,2.986,222
28.631,HandLeft,-0.078,-0.197,3.001,222
28.631,ShoulderRight,0.235,0.295,2.878,222
28.631,ElbowRight,0.274,0.068,2.957,222
28.631,WristRight,0.244,-0.130,2.987,222
28.631,HandRight,0.215,-0.190,3.000,222
28.631,HipLeft,0.007,-0.035,3.334,222
28.631,KneeLeft,-0.045,-0.324,3.066,222
28.631,AnkleLeft,-0.040,-0.506,3.043,222
28.631,FootLeft,-0.039,-0.496,2.959,222
28.631,HipRight,0.227,-0.097,3.164,222
28.631,KneeRight,0.177,-0.359,3.059,222
28.631,AnkleRight,0.188,-0.906,3.055,222
28.631,FootRight,0.184,-0.905,2.970,222
28.745,SpineBase,0.102,-0.148,3.205,223
28.745,SpineMid,0.106,0.081,3.033,223
28.745,Neck,0.110,0.292,2.843,223
28.745,Head,0.080,0.380,2.762,223
28.745,ShoulderLeft,-0.100,0.311,2.878,223
28.745,ElbowLeft,-0.162,0.133,2.945,223
28.745,WristLeft,-0.110,-0.119,2.987,223
28.745,HandLeft,-0.082,-0.184,3.004,223
28.745,ShoulderRight,0.236,0.296,2.880,223
28.745,ElbowRight,0.274,0.067,2.958,223
28.745,WristRight,0.244,-0.131,2.988,223
28.745,HandRight,0.215,-0.190,3.000,223
28.745,HipLeft,0.005,-0.114,3.283,223
28.745,KneeLeft,-0.044,-0.332,3.061,223
28.745,AnkleLeft,-0.033,-0.757,3.010,223
28.745,FootLeft,-0.035,-0.745,2.907,223
28.745,HipRight,0.198,-0.155,3.052,223
28.745,KneeRight,0.179,-0.380,3.067,223
28.745,AnkleRight,0.179,-0.896,3.017,223
28.745,FootRight,0.174,-0.883,2.890,223
28.893,SpineBase,0.108,-0.116,3.253,224
28.893,SpineMid,0.106,0.088,3.037,224
28.893,Neck,0.100,0.310,2.816,224
28.893,Head,0.080,0.386,2.756,224
28.893,ShoulderLeft,-0.100,0.311,2.881,224
28.893,ElbowLeft,-0.163,0.135,2.945,224
28.893,WristLeft,-0.112,-0.110,2.988,224
28.893,HandLeft,-0.085,-0.174,3.004,224
28.893,ShoulderRight,0.237,0.296,2.882,224
28.893,ElbowRight,0.275,0.067,2.960,224
28.893,WristRight,0.245,-0.131,2.989,224
28.893,HandRight,0.216,-0.190,3.001,224
28.893,HipLeft,0.003,-0.084,3.308,224
28.893,KneeLeft,-0.043,-0.331,3.062,224
28.893,AnkleLeft,-0.036,-0.634,3.022,224
28.893,FootLeft,-0.037,-0.621,2.922,224
28.893,HipRight,0.214,-0.126,3.127,224
28.893,KneeRight,0.181,-0.372,3.062,224
28.893,AnkleRight,0.177,-0.885,3.019,224
28.893,FootRight,0.172,-0.874,2.895,224
29.012,SpineBase,0.097,-0.153,3.196,225
29.012,SpineMid,0.101,0.062,3.031,225
29.012,Neck,0.101,0.280,2.852,225
29.012,Head,0.082,0.376,2.768,225
29.012,ShoulderLeft,-0.100,0.311,2.882,225
29.012,ElbowLeft,-0.163,0.135,2.945,225
29.012,WristLeft,-0.113,-0.100,2.988,225
29.012,HandLeft,-0.085,-0.164,3.006,225
29.012,ShoulderRight,0.237,0.296,2.883,225
29.012,ElbowRight,0.276,0.066,2.961,225
29.012,WristRight,0.245,-0.131,2.990,225
29.012,HandRight,0.216,-0.191,3.001,225
29.012,HipLeft,-0.003,-0.120,3.271,225
29.012,KneeLeft,-0.042,-0.335,3.058,225
29.012,AnkleLeft,-0.036,-0.778,3.005,225
29.012,FootLeft,-0.038,-0.765,2.898,225
29.012,HipRight,0.196,-0.161,3.052,225
29.012,KneeRight,0.182,-0.385,3.068,225
29.012,AnkleRight,0.170,-0.885,2.996,225
29.012,FootRight,0.163,-0.863,2.846,225
29.144,SpineBase,0.097,-0.178,3.167,226
29.144,SpineMid,0.094,0.047,3.028,226
29.144,Neck,0.079,0.261,2.872,226
29.144,Head,0.080,0.369,2.776,226
29.144,ShoulderLeft,-0.099,0.311,2.883,226
29.144,ElbowLeft,-0.163,0.136,2.945,226
29.144,WristLeft,-0.113,-0.094,2.988,226
29.144,HandLeft,-0.086,-0.160,3.006,226
29.144,ShoulderRight,0.238,0.297,2.884,226
29.144,ElbowRight,0.276,0.066,2.962,226
29.144,WristRight,0.245,-0.132,2.990,226
29.144,HandRight,0.216,-0.191,3.001,226
29.144,HipLeft,-0.002,-0.144,3.254,226
29.144,KneeLeft,-0.041,-0.339,3.055,226
29.144,AnkleLeft,-0.036,-0.852,2.997,226
29.144,FootLeft,-0.040,-0.840,2.886,226
29.144,HipRight,0.195,-0.183,3.013,226
29.144,KneeRight,0.181,-0.397,3.072,226
29.144,AnkleRight,0.169,-0.890,2.976,226
29.144,FootRight,0.163,-0.859,2.821,226
29.262,SpineBase,0.095,-0.186,3.155,227
29.262,SpineMid,0.078,0.043,3.021,227
29.262,Neck,0.046,0.266,2.872,227
29.262,Head,0.078,0.367,2.779,227
29.262,ShoulderLeft,-0.099,0.311,2.884,227
29.262,ElbowLeft,-0.163,0.136,2.945,227
29.262,WristLeft,-0.114,-0.090,2.987,227
29.262,HandLeft,-0.086,-0.158,3.006,227
29.262,ShoulderRight,0.238,0.297,2.883,227
29.262,ElbowRight,0.277,0.066,2.963,227
29.262,WristRight,0.245,-0.132,2.991,227
29.262,HandRight,0.217,-0.191,3.001,227
29.262,HipLeft,-0.005,-0.153,3.244,227
29.262,KneeLeft,-0.040,-0.342,3.053,227
29.262,AnkleLeft,-0.037,-0.881,2.998,227
29.262,FootLeft,-0.040,-0.869,2.884,227
29.262,HipRight,0.192,-0.190,2.998,227
29.262,KneeRight,0.181,-0.402,3.074,227
29.262,AnkleRight,0.167,-0.892,2.966,227
29.262,FootRight,0.163,-0.857,2.809,227
29.397,SpineBase,0.093,-0.187,3.145,228
29.397,SpineMid,0.052,0.046,3.012,228
29.397,Neck,-0.001,0.270,2.867,228
29.397,Head,0.068,0.363,2.780,228
29.397,ShoulderLeft,-0.099,0.312,2.883,228
29.397,ElbowLeft,-0.163,0.137,2.944,228
29.397,WristLeft,-0.114,-0.088,2.987,228
29.397,HandLeft,-0.087,-0.155,3.006,228
29.397,ShoulderRight,0.238,0.297,2.883,228
29.397,ElbowRight,0.277,0.066,2.963,228
29.397,WristRight,0.245,-0.132,2.991,228
29.397,HandRight,0.217,-0.191,3.001,228
29.397,HipLeft,-0.006,-0.153,3.234,228
29.397,KneeLeft,-0.040,-0.343,3.051,228
29.397,AnkleLeft,-0.037,-0.897,2.997,228
29.397,FootLeft,-0.040,-0.886,2.881,228
29.397,HipRight,0.189,-0.192,2.988,228
29.397,KneeRight,0.181,-0.404,3.075,228
29.397,AnkleRight,0.166,-0.893,2.960,228
29.397,FootRight,0.162,-0.855,2.801,228
29.553,SpineBase,0.093,-0.188,3.142,229
29.553,SpineMid,0.053,0.045,3.009,229
29.553,Neck,0.021,0.269,2.858,229
29.553,Head,0.066,0.361,2.781,229
29.553,ShoulderLeft,-0.099,0.312,2.882,229
29.553,ElbowLeft,-0.164,0.137,2.943,229
29.553,WristLeft,-0.114,-0.086,2.987,229
29.553,HandLeft,-0.087,-0.153,3.005,229
29.553,ShoulderRight,0.238,0.297,2.881,229
29.553,ElbowRight,0.277,0.066,2.963,229
29.553,WristRight,0.245,-0.132,2.991,229
29.553,HandRight,0.217,-0.191,3.001,229
29.553,HipLeft,-0.005,-0.155,3.231,229
29.553,KneeLeft,-0.040,-0.344,3.049,229
29.553,AnkleLeft,-0.037,-0.899,2.998,229
29.553,FootLeft,-0.039,-0.888,2.883,229
29.553,HipRight,0.189,-0.192,2.984,229
29.553,KneeRight,0.181,-0.406,3.076,229
29.553,AnkleRight,0.167,-0.894,2.954,229
29.553,FootRight,0.163,-0.854,2.794,229
29.676,SpineBase,0.095,-0.187,3.143,230
29.676,SpineMid,0.057,0.045,3.008,230
29.676,Neck,0.033,0.272,2.851,230
29.676,Head,0.064,0.361,2.780,230
29.676,ShoulderLeft,-0.099,0.312,2.880,230
29.676,ElbowLeft,-0.165,0.137,2.942,230
29.676,WristLeft,-0.114,-0.084,2.986,230
29.676,HandLeft,-0.087,-0.151,3.005,230
29.676,ShoulderRight,0.237,0.298,2.878,230
29.676,ElbowRight,0.277,0.066,2.963,230
29.676,WristRight,0.246,-0.132,2.991,230
29.676,HandRight,0.217,-0.191,3.001,230
29.676,HipLeft,-0.004,-0.155,3.229,230
29.676,KneeLeft,-0.040,-0.345,3.047,230
29.676,AnkleLeft,-0.037,-0.891,3.000,230
29.676,FootLeft,-0.039,-0.881,2.887,230
29.676,HipRight,0.191,-0.190,2.989,230
29.676,KneeRight,0.180,-0.408,3.076,230
29.676,AnkleRight,0.167,-0.895,2.950,230
29.676,FootRight,0.164,-0.853,2.790,230
29.799,SpineBase,0.106,-0.131,3.229,231
29.799,SpineMid,0.080,0.089,3.010,231
29.799,Neck,0.069,0.321,2.785,231
29.799,Head,0.061,0.396,2.730,231
29.799,ShoulderLeft,-0.100,0.312,2.878,231
29.799,ElbowLeft,-0.165,0.137,2.941,231
29.799,WristLeft,-0.115,-0.083,2.986,231
29.799,HandLeft,-0.087,-0.150,3.005,231
29.799,ShoulderRight,0.236,0.298,2.876,231
29.799,ElbowRight,0.277,0.066,2.962,231
29.799,WristRight,0.246,-0.132,2.991,231
29.799,HandRight,0.217,-0.191,3.000,231
29.799,HipLeft,0.000,-0.101,3.280,231
29.799,KneeLeft,-0.040,-0.345,3.046,231
29.799,AnkleLeft,-0.043,-0.815,2.984,231
29.799,FootLeft,-0.044,-0.803,2.889,231
29.799,HipRight,0.211,-0.138,3.124,231
29.799,KneeRight,0.177,-0.379,3.053,231
29.799,AnkleRight,0.172,-0.876,2.990,231
29.799,FootRight,0.172,-0.862,2.884,231
29.936,SpineBase,0.106,-0.108,3.269,232
29.936,SpineMid,0.088,0.114,3.017,232
29.936,Neck,0.077,0.346,2.754,232
29.936,Head,0.060,0.410,2.710,232
29.936,ShoulderLeft,-0.100,0.312,2.877,232
29.936,ElbowLeft,-0.166,0.137,2.940,232
29.936,WristLeft,-0.115,-0.082,2.985,232
29.936,HandLeft,-0.087,-0.149,3.004,232
29.936,ShoulderRight,0.236,0.298,2.874,232
29.936,ElbowRight,0.277,0.066,2.962,232
29.936,WristRight,0.245,-0.132,2.991,232
29.936,HandRight,0.217,-0.190,3.000,232
29.936,HipLeft,-0.003,-0.073,3.304,232
29.936,KneeLeft,-0.040,-0.345,3.046,232
29.936,AnkleLeft,-0.043,-0.638,2.999,232
29.936,FootLeft,-0.038,-0.626,2.925,232
29.936,HipRight,0.213,-0.122,3.171,232
29.936,KneeRight,0.176,-0.360,3.040,232
29.936,AnkleRight,0.176,-0.867,3.019,232
29.936,FootRight,0.175,-0.863,2.936,232
30.052,SpineBase,0.107,-0.100,3.285,233
30.052,SpineMid,0.091,0.123,3.018,233
30.052,Neck,0.083,0.356,2.740,233
30.052,Head,0.059,0.418,2.699,233
30.052,ShoulderLeft,-0.101,0.312,2.876,233
30.052,ElbowLeft,-0.166,0.137,2.939,233
30.052,WristLeft,-0.115,-0.082,2.984,233
30.052,HandLeft,-0.087,-0.148,3.004,233
30.052,ShoulderRight,0.235,0.298,2.873,233
30.052,ElbowRight,0.277,0.066,2.962,233
30.052,WristRight,0.245,-0.132,2.990,233
30.052,HandRight,0.217,-0.190,3.000,233
30.052,HipLeft,-0.003,-0.064,3.312,233
30.052,KneeLeft,-0.040,-0.345,3.045,233
30.052,AnkleLeft,-0.042,-0.534,3.013,233
30.052,FootLeft,-0.037,-0.523,2.949,233
30.052,HipRight,0.215,-0.114,3.195,233
30.052,KneeRight,0.175,-0.355,3.035,233
30.052,AnkleRight,0.178,-0.868,3.033,233
30.052,FootRight,0.177,-0.868,2.962,233
30.178,SpineBase,0.108,-0.095,3.299,234
30.178,SpineMid,0.094,0.128,3.019,234
30.178,Neck,0.086,0.363,2.732,234
30.178,Head,0.058,0.423,2.692,234
30.178,ShoulderLeft,-0.102,0.311,2.875,234
30.178,ElbowLeft,-0.167,0.137,2.939,234
30.178,WristLeft,-0.116,-0.084,2.983,234
30.178,HandLeft,-0.087,-0.148,3.003,234
30.178,ShoulderRight,0.235,0.298,2.872,234
30.178,ElbowRight,0.277,0.066,2.961,234
30.178,WristRight,0.245,-0.132,2.989,234
30.178,HandRight,0.217,-0.190,2.999,234
30.178,HipLeft,-0.004,-0.059,3.319,234
30.178,KneeLeft,-0.040,-0.345,3.044,234
30.178,AnkleLeft,-0.041,-0.497,3.018,234
30.178,FootLeft,-0.037,-0.487,2.957,234
30.178,HipRight,0.221,-0.109,3.220,234
30.178,KneeRight,0.175,-0.347,3.032,234
30.178,AnkleRight,0.180,-0.865,3.046,234
30.178,FootRight,0.179,-0.867,2.976,234
30.301,SpineBase,0.107,-0.103,3.309,235
30.301,SpineMid,0.094,0.126,3.024,235
30.301,Neck,0.084,0.357,2.736,235
30.301,Head,0.057,0.426,2.688,235
30.301,ShoulderLeft,-0.104,0.311,2.874,235
30.301,ElbowLeft,-0.168,0.136,2.938,235
30.301,WristLeft,-0.116,-0.089,2.982,235
30.301,HandLeft,-0.089,-0.152,3.002,235
30.301,ShoulderRight,0.234,0.297,2.871,235
30.301,ElbowRight,0.276,0.066,2.961,235
30.301,WristRight,0.245,-0.132,2.989,235
30.301,HandRight,0.217,-0.190,2.999,235
30.301,HipLeft,-0.008,-0.068,3.324,235
30.301,KneeLeft,-0.041,-0.317,3.042,235
30.301,AnkleLeft,-0.042,-0.470,3.019,235
30.301,FootLeft,-0.034,-0.461,2.955,235
30.301,HipRight,0.219,-0.119,3.226,235
30.301,KneeRight,0.168,-0.337,3.011,235
30.301,AnkleRight,0.167,-0.795,3.001,235
30.301,FootRight,0.165,-0.793,2.933,235
30.437,SpineBase,0.090,-0.158,3.213,236
30.437,SpineMid,0.087,0.078,3.029,236
30.437,Neck,0.084,0.282,2.822,236
30.437,Head,0.063,0.376,2.733,236
30.437,ShoulderLeft,-0.105,0.310,2.873,236
30.437,ElbowLeft,-0.169,0.136,2.937,236
30.437,WristLeft,-0.116,-0.092,2.982,236
30.437,HandLeft,-0.089,-0.155,3.001,236
30.437,ShoulderRight,0.233,0.297,2.870,236
30.437,ElbowRight,0.276,0.066,2.960,236
30.437,WristRight,0.244,-0.132,2.988,236
30.437,HandRight,0.217,-0.190,2.999,236
30.437,HipLeft,-0.010,-0.114,3.284,236
30.437,KneeLeft,-0.045,-0.307,3.035,236
30.437,AnkleLeft,-0.044,-0.455,3.016,236
30.437,FootLeft,-0.032,-0.448,2.956,236
30.437,HipRight,0.188,-0.172,3.060,236
30.437,KneeRight,0.170,-0.383,3.060,236
30.437,AnkleRight,0.172,-0.829,2.959,236
30.437,FootRight,0.169,-0.803,2.844,236
30.566,SpineBase,0.089,-0.173,3.182,237
30.566,SpineMid,0.086,0.051,3.023,237
30.566,Neck,0.079,0.265,2.846,237
30.566,Head,0.064,0.360,2.751,237
30.566,ShoulderLeft,-0.107,0.309,2.872,237
30.566,ElbowLeft,-0.170,0.135,2.937,237
30.566,WristLeft,-0.117,-0.095,2.981,237
30.566,HandLeft,-0.088,-0.165,3.000,237
30.566,ShoulderRight,0.231,0.297,2.869,237
30.566,ElbowRight,0.275,0.066,2.959,237
30.566,WristRight,0.244,-0.132,2.988,237
30.566,HandRight,0.217,-0.190,2.999,237
30.566,HipLeft,-0.007,-0.141,3.258,237
30.566,KneeLeft,-0.049,-0.316,3.033,237
30.566,AnkleLeft,-0.029,-0.749,2.999,237
30.566,FootLeft,-0.024,-0.742,2.905,237
30.566,HipRight,0.185,-0.179,3.030,237
30.566,KneeRight,0.171,-0.398,3.069,237
30.566,AnkleRight,0.177,-0.861,2.942,237
30.566,FootRight,0.174,-0.823,2.803,237
30.700,SpineBase,0.086,-0.184,3.153,238
30.700,SpineMid,0.083,0.039,3.021,238
30.700,Neck,0.071,0.250,2.865,238
30.700,Head,0.064,0.351,2.762,238
30.700,ShoulderLeft,-0.108,0.308,2.871,238
30.700,ElbowLeft,-0.171,0.134,2.936,238
30.700,WristLeft,-0.117,-0.098,2.981,238
30.700,HandLeft,-0.086,-0.176,2.999,238
30.700,ShoulderRight,0.230,0.296,2.868,238
30.700,ElbowRight,0.279,0.085,2.951,238
30.700,WristRight,0.244,-0.127,2.986,238
30.700,HandRight,0.217,-0.186,2.998,238
30.700,HipLeft,-0.009,-0.151,3.245,238
30.700,KneeLeft,-0.051,-0.325,3.033,238
30.700,AnkleLeft,-0.020,-0.806,3.009,238
30.700,FootLeft,-0.021,-0.801,2.903,238
30.700,HipRight,0.180,-0.191,2.982,238
30.700,KneeRight,0.171,-0.408,3.077,238
30.700,AnkleRight,0.179,-0.879,2.934,238
30.700,FootRight,0.177,-0.834,2.784,238
30.819,SpineBase,0.084,-0.189,3.140,239
30.819,SpineMid,0.082,0.033,3.019,239
30.819,Neck,0.068,0.242,2.874,239
30.819,Head,0.063,0.345,2.768,239
30.819,ShoulderLeft,-0.109,0.308,2.870,239
30.819,ElbowLeft,-0.172,0.134,2.936,239
30.819,WristLeft,-0.117,-0.099,2.980,239
30.819,HandLeft,-0.086,-0.178,2.998,239
30.819,ShoulderRight,0.230,0.295,2.868,239
30.819,ElbowRight,0.278,0.087,2.950,239
30.819,WristRight,0.244,-0.127,2.985,239
30.819,HandRight,0.217,-0.186,2.997,239
30.819,HipLeft,-0.010,-0.155,3.238,239
30.819,KneeLeft,-0.052,-0.331,3.033,239
30.819,AnkleLeft,-0.016,-0.870,3.008,239
30.819,FootLeft,-0.023,-0.865,2.890,239
30.819,HipRight,0.179,-0.193,2.972,239
30.819,KneeRight,0.172,-0.413,3.081,239
30.819,AnkleRight,0.180,-0.889,2.928,239
30.819,FootRight,0.178,-0.839,2.772,239
30.946,SpineBase,0.085,-0.192,3.134,240
30.946,SpineMid,0.080,0.028,3.018,240
30.946,Neck,0.064,0.238,2.878,240
30.946,Head,0.063,0.341,2.772,240
30.946,ShoulderLeft,-0.110,0.307,2.870,240
30.946,ElbowLeft,-0.172,0.133,2.935,240
