time,joint,pos_x,pos_y,poz_z,frame
14.776,ElbowLeft,-0.503,0.975,2.411,181
14.776,WristLeft,-0.619,1.057,2.232,181
14.776,ShoulderRight,0.084,0.988,2.348,181
14.776,ElbowRight,0.314,0.976,2.351,181
14.776,WristRight,0.418,1.065,2.140,181
14.858,ShoulderLeft,-0.291,0.990,2.382,182
14.858,ElbowLeft,-0.501,0.976,2.409,182
14.858,WristLeft,-0.610,1.058,2.222,182
14.858,ShoulderRight,0.084,0.988,2.348,182
14.858,ElbowRight,0.314,0.976,2.349,182
14.858,WristRight,0.399,1.078,2.097,182
14.933,ShoulderLeft,-0.291,0.990,2.383,183
14.933,ElbowLeft,-0.499,0.977,2.407,183
14.933,WristLeft,-0.603,1.059,2.216,183
14.933,ShoulderRight,0.084,0.988,2.348,183
14.933,ElbowRight,0.314,0.977,2.347,183
14.933,WristRight,0.390,1.085,2.077,183
15.010,ShoulderLeft,-0.291,0.990,2.384,184
15.010,ElbowLeft,-0.498,0.977,2.405,184
15.010,WristLeft,-0.595,1.059,2.206,184
15.010,ShoulderRight,0.085,0.988,2.349,184
15.010,ElbowRight,0.314,0.977,2.345,184
15.010,WristRight,0.384,1.088,2.066,184
15.086,ShoulderLeft,-0.291,0.990,2.384,185
15.086,ElbowLeft,-0.497,0.978,2.401,185
15.086,WristLeft,-0.583,1.060,2.189,185
15.086,ShoulderRight,0.085,0.988,2.349,185
15.086,ElbowRight,0.314,0.977,2.344,185
15.086,WristRight,0.360,1.076,2.092,185
15.162,ShoulderLeft,-0.291,0.990,2.385,186
15.162,ElbowLeft,-0.497,0.979,2.398,186
15.162,WristLeft,-0.575,1.061,2.179,186
15.162,ShoulderRight,0.085,0.989,2.350,186
15.162,ElbowRight,0.314,0.978,2.342,186
15.162,WristRight,0.347,1.079,2.080,186
15.237,ShoulderLeft,-0.291,0.990,2.385,187
15.237,ElbowLeft,-0.497,0.981,2.394,187
15.237,WristLeft,-0.563,1.062,2.169,187
15.237,ShoulderRight,0.086,0.989,2.350,187
15.237,ElbowRight,0.314,0.978,2.341,187
15.237,WristRight,0.333,1.080,2.072,187
15.317,ShoulderLeft,-0.291,0.990,2.386,188
15.317,ElbowLeft,-0.497,0.983,2.390,188
15.317,WristLeft,-0.544,1.064,2.161,188
15.317,ShoulderRight,0.086,0.989,2.350,188
15.317,ElbowRight,0.313,0.978,2.340,188
15.317,WristRight,0.325,1.081,2.068,188
15.404,ShoulderLeft,-0.291,0.990,2.386,189
15.404,ElbowLeft,-0.498,0.986,2.387,189
15.404,WristLeft,-0.521,1.064,2.152,189
15.404,ShoulderRight,0.086,0.989,2.351,189
15.404,ElbowRight,0.313,0.979,2.339,189
15.404,WristRight,0.319,1.081,2.066,189
15.482,ShoulderLeft,-0.291,0.991,2.386,190
15.482,ElbowLeft,-0.498,0.989,2.384,190
15.482,WristLeft,-0.510,1.065,2.149,190
15.482,ShoulderRight,0.087,0.990,2.351,190
15.482,ElbowRight,0.312,0.980,2.338,190
15.482,WristRight,0.314,1.083,2.066,190
15.559,ShoulderLeft,-0.291,0.992,2.386,191
15.559,ElbowLeft,-0.498,0.994,2.383,191
15.559,WristLeft,-0.487,1.063,2.156,191
15.559,ShoulderRight,0.087,0.990,2.351,191
15.559,ElbowRight,0.311,0.984,2.339,191
15.559,WristRight,0.308,1.086,2.071,191
15.647,ShoulderLeft,-0.290,0.993,2.386,192
15.647,ElbowLeft,-0.498,0.999,2.383,192
15.647,WristLeft,-0.479,1.064,2.157,192
15.647,ShoulderRight,0.088,0.991,2.351,192
15.647,ElbowRight,0.310,0.988,2.340,192
15.647,WristRight,0.304,1.090,2.079,192
15.725,ShoulderLeft,-0.290,0.994,2.386,193
15.725,ElbowLeft,-0.497,1.002,2.383,193
15.725,WristLeft,-0.472,1.079,2.130,193
15.725,ShoulderRight,0.088,0.992,2.352,193
15.725,ElbowRight,0.309,0.992,2.342,193
15.725,WristRight,0.301,1.093,2.084,193
15.802,ShoulderLeft,-0.290,0.995,2.386,194
15.802,ElbowLeft,-0.497,1.005,2.383,194
15.802,WristLeft,-0.470,1.079,2.139,194
15.802,ShoulderRight,0.089,0.993,2.352,194
15.802,ElbowRight,0.309,0.994,2.344,194
15.802,WristRight,0.299,1.094,2.088,194
15.881,ShoulderLeft,-0.290,0.996,2.386,195
15.881,ElbowLeft,-0.497,1.007,2.383,195
15.881,WristLeft,-0.471,1.085,2.116,195
15.881,ShoulderRight,0.089,0.994,2.352,195
15.881,ElbowRight,0.308,0.996,2.345,195
15.881,WristRight,0.299,1.087,2.121,195
15.957,ShoulderLeft,-0.289,0.997,2.385,196
15.957,ElbowLeft,-0.497,1.008,2.382,196
15.957,WristLeft,-0.473,1.077,2.132,196
15.957,ShoulderRight,0.089,0.994,2.352,196
15.957,ElbowRight,0.308,0.998,2.346,196
15.957,WristRight,0.298,1.084,2.131,196
16.034,ShoulderLeft,-0.289,0.998,2.385,197
16.034,ElbowLeft,-0.497,1.009,2.382,197
16.034,WristLeft,-0.475,1.080,2.122,197
16.034,ShoulderRight,0.089,0.995,2.351,197
16.034,ElbowRight,0.308,0.999,2.346,197
16.034,WristRight,0.298,1.082,2.140,197
16.109,ShoulderLeft,-0.289,0.998,2.385,198
16.109,ElbowLeft,-0.497,1.009,2.382,198
16.109,WristLeft,-0.487,1.070,2.148,198
16.109,ShoulderRight,0.089,0.996,2.351,198
16.109,ElbowRight,0.308,0.999,2.346,198
16.109,WristRight,0.299,1.081,2.145,198
16.189,ShoulderLeft,-0.289,0.999,2.384,199
16.189,ElbowLeft,-0.497,1.009,2.382,199
16.189,WristLeft,-0.489,1.068,2.153,199
16.189,ShoulderRight,0.090,0.996,2.351,199
16.189,ElbowRight,0.308,1.000,2.347,199
16.189,WristRight,0.299,1.080,2.148,199
16.268,ShoulderLeft,-0.289,0.999,2.384,200
16.268,ElbowLeft,-0.498,1.008,2.382,200
16.268,WristLeft,-0.490,1.065,2.161,200
16.268,ShoulderRight,0.089,0.997,2.351,200
16.268,ElbowRight,0.308,1.000,2.347,200
16.268,WristRight,0.298,1.079,2.150,200
16.345,ShoulderLeft,-0.289,1.000,2.383,201
16.345,ElbowLeft,-0.498,1.007,2.382,201
16.345,WristLeft,-0.491,1.063,2.166,201
16.345,ShoulderRight,0.089,0.997,2.350,201
16.345,ElbowRight,0.308,1.001,2.347,201
16.345,WristRight,0.298,1.079,2.151,201
16.438,ShoulderLeft,-0.290,1.000,2.383,202
16.438,ElbowLeft,-0.498,1.006,2.382,202
16.438,WristLeft,-0.492,1.062,2.169,202
16.438,ShoulderRight,0.089,0.998,2.350,202
16.438,ElbowRight,0.307,1.001,2.347,202
16.438,WristRight,0.298,1.078,2.150,202
16.517,ShoulderLeft,-0.290,1.000,2.382,203
16.517,ElbowLeft,-0.499,1.004,2.382,203
16.517,WristLeft,-0.492,1.061,2.171,203
16.517,ShoulderRight,0.089,0.998,2.349,203
16.517,ElbowRight,0.307,1.001,2.347,203
16.517,WristRight,0.298,1.078,2.149,203
16.593,ShoulderLeft,-0.290,1.001,2.382,204
16.593,ElbowLeft,-0.499,1.003,2.382,204
16.593,WristLeft,-0.491,1.061,2.172,204
16.593,ShoulderRight,0.089,0.999,2.349,204
16.593,ElbowRight,0.307,1.001,2.346,204
16.593,WristRight,0.297,1.079,2.147,204
16.667,ShoulderLeft,-0.290,1.001,2.381,205
16.667,ElbowLeft,-0.499,1.002,2.382,205
16.667,WristLeft,-0.491,1.061,2.173,205
16.667,ShoulderRight,0.088,0.999,2.348,205
16.667,ElbowRight,0.307,1.001,2.346,205
16.667,WristRight,0.297,1.079,2.145,205
16.743,ShoulderLeft,-0.291,1.001,2.381,206
16.743,ElbowLeft,-0.499,1.001,2.382,206
16.743,WristLeft,-0.492,1.062,2.173,206
16.743,ShoulderRight,0.088,0.999,2.348,206
16.743,ElbowRight,0.307,1.001,2.345,206
16.743,WristRight,0.296,1.079,2.144,206
16.821,ShoulderLeft,-0.291,1.002,2.380,207
16.821,ElbowLeft,-0.500,1.001,2.381,207
16.821,WristLeft,-0.490,1.062,2.172,207
16.821,ShoulderRight,0.087,0.999,2.347,207
16.821,ElbowRight,0.307,1.001,2.345,207
16.821,WristRight,0.296,1.080,2.142,207
16.906,ShoulderLeft,-0.291,1.002,2.380,208
16.906,ElbowLeft,-0.500,1.000,2.381,208
16.906,WristLeft,-0.489,1.063,2.169,208
16.906,ShoulderRight,0.087,1.000,2.347,208
16.906,ElbowRight,0.307,1.001,2.344,208
16.906,WristRight,0.296,1.081,2.141,208
16.984,ShoulderLeft,-0.292,1.002,2.379,209
16.984,ElbowLeft,-0.500,1.000,2.380,209
16.984,WristLeft,-0.489,1.064,2.168,209
16.984,ShoulderRight,0.087,1.000,2.346,209
16.984,ElbowRight,0.306,1.000,2.343,209
16.984,WristRight,0.296,1.081,2.139,209
17.056,ShoulderLeft,-0.292,1.002,2.378,210
17.056,ElbowLeft,-0.501,0.999,2.379,210
17.056,WristLeft,-0.490,1.064,2.167,210
17.056,ShoulderRight,0.086,1.000,2.346,210
17.056,ElbowRight,0.306,1.000,2.342,210
17.056,WristRight,0.295,1.082,2.138,210
17.133,ShoulderLeft,-0.292,1.002,2.377,211
17.133,ElbowLeft,-0.501,0.999,2.379,211
17.133,WristLeft,-0.489,1.064,2.166,211
17.133,ShoulderRight,0.086,1.000,2.346,211
17.133,ElbowRight,0.306,1.000,2.342,211
17.133,WristRight,0.295,1.082,2.137,211
17.209,ShoulderLeft,-0.293,1.002,2.377,212
17.209,ElbowLeft,-0.501,0.999,2.378,212
17.209,WristLeft,-0.488,1.064,2.164,212
17.209,ShoulderRight,0.086,1.000,2.345,212
17.209,ElbowRight,0.305,1.000,2.341,212
17.209,WristRight,0.295,1.082,2.136,212
17.286,ShoulderLeft,-0.293,1.002,2.376,213
17.286,ElbowLeft,-0.502,0.998,2.378,213
17.286,WristLeft,-0.488,1.064,2.163,213
17.286,ShoulderRight,0.085,1.000,2.345,213
17.286,ElbowRight,0.305,1.000,2.340,213
17.286,WristRight,0.295,1.083,2.136,213
17.364,ShoulderLeft,-0.293,1.002,2.375,214
17.364,ElbowLeft,-0.502,0.998,2.377,214
17.364,WristLeft,-0.489,1.064,2.163,214
17.364,ShoulderRight,0.085,1.000,2.345,214
17.364,ElbowRight,0.305,0.999,2.339,214
17.364,WristRight,0.295,1.083,2.135,214
17.448,ShoulderLeft,-0.294,1.002,2.375,215
17.448,ElbowLeft,-0.502,0.998,2.377,215
17.448,WristLeft,-0.489,1.064,2.162,215
17.448,ShoulderRight,0.085,1.000,2.345,215
17.448,ElbowRight,0.305,0.999,2.339,215
17.448,WristRight,0.294,1.083,2.134,215
17.525,ShoulderLeft,-0.294,1.002,2.374,216
17.525,ElbowLeft,-0.502,0.998,2.376,216
17.525,WristLeft,-0.489,1.064,2.161,216
17.525,ShoulderRight,0.085,1.001,2.344,216
17.525,ElbowRight,0.304,0.999,2.338,216
17.525,WristRight,0.294,1.083,2.134,216
17.602,ShoulderLeft,-0.294,1.002,2.374,217
17.602,ElbowLeft,-0.502,0.997,2.376,217
17.602,WristLeft,-0.489,1.064,2.161,217
17.602,ShoulderRight,0.084,1.001,2.344,217
17.602,ElbowRight,0.304,0.999,2.338,217
17.602,WristRight,0.292,1.082,2.133,217
17.691,ShoulderLeft,-0.294,1.002,2.373,218
17.691,ElbowLeft,-0.502,0.997,2.376,218
17.691,WristLeft,-0.490,1.064,2.161,218
17.691,ShoulderRight,0.084,1.001,2.344,218
17.691,ElbowRight,0.304,0.999,2.338,218
17.691,WristRight,0.290,1.081,2.132,218
17.763,ShoulderLeft,-0.294,1.002,2.373,219
17.763,ElbowLeft,-0.502,0.997,2.375,219
17.763,WristLeft,-0.491,1.064,2.161,219
17.763,ShoulderRight,0.084,1.001,2.344,219
17.763,ElbowRight,0.304,0.999,2.337,219
17.763,WristRight,0.288,1.080,2.131,219
17.836,ShoulderLeft,-0.294,1.002,2.373,220
17.836,ElbowLeft,-0.503,0.996,2.375,220
17.836,WristLeft,-0.491,1.064,2.161,220
17.836,ShoulderRight,0.084,1.001,2.344,220
17.836,ElbowRight,0.304,0.999,2.337,220
17.836,WristRight,0.287,1.079,2.131,220
17.923,ShoulderLeft,-0.294,1.002,2.372,221
17.923,ElbowLeft,-0.503,0.996,2.374,221
17.923,WristLeft,-0.491,1.064,2.159,221
17.923,ShoulderRight,0.084,1.001,2.343,221
17.923,ElbowRight,0.304,0.998,2.337,221
17.923,WristRight,0.286,1.078,2.130,221
18.001,ShoulderLeft,-0.294,1.002,2.372,222
18.001,ElbowLeft,-0.503,0.996,2.374,222
18.001,WristLeft,-0.491,1.064,2.159,222
18.001,ShoulderRight,0.084,1.001,2.343,222
18.001,ElbowRight,0.304,0.998,2.336,222
18.001,WristRight,0.285,1.078,2.130,222
18.077,ShoulderLeft,-0.295,1.002,2.372,223
18.077,ElbowLeft,-0.503,0.995,2.374,223
18.077,WristLeft,-0.491,1.064,2.159,223
18.077,ShoulderRight,0.084,1.001,2.343,223
18.077,ElbowRight,0.304,0.998,2.336,223
18.077,WristRight,0.284,1.077,2.129,223
18.154,ShoulderLeft,-0.295,1.002,2.372,224
18.154,ElbowLeft,-0.503,0.995,2.373,224
18.154,WristLeft,-0.491,1.064,2.159,224
18.154,ShoulderRight,0.084,1.000,2.343,224
18.154,ElbowRight,0.304,0.998,2.336,224
18.154,WristRight,0.284,1.077,2.129,224
18.241,ShoulderLeft,-0.295,1.002,2.372,225
18.241,ElbowLeft,-0.503,0.995,2.373,225
18.241,WristLeft,-0.491,1.064,2.159,225
18.241,ShoulderRight,0.084,0.999,2.343,225
18.241,ElbowRight,0.304,0.998,2.336,225
18.241,WristRight,0.284,1.077,2.129,225
18.321,ShoulderLeft,-0.295,1.002,2.372,226
18.321,ElbowLeft,-0.503,0.994,2.373,226
18.321,WristLeft,-0.494,1.066,2.159,226
18.321,ShoulderRight,0.084,0.999,2.342,226
18.321,ElbowRight,0.304,0.998,2.336,226
18.321,WristRight,0.283,1.076,2.129,226
18.402,ShoulderLeft,-0.295,1.002,2.372,227
18.402,ElbowLeft,-0.503,0.993,2.374,227
18.402,WristLeft,-0.495,1.066,2.161,227
18.402,ShoulderRight,0.084,0.998,2.342,227
18.402,ElbowRight,0.304,0.998,2.335,227
18.402,WristRight,0.283,1.076,2.129,227
18.476,ShoulderLeft,-0.295,1.001,2.372,228
18.476,ElbowLeft,-0.503,0.992,2.374,228
18.476,WristLeft,-0.496,1.066,2.163,228
18.476,ShoulderRight,0.084,0.998,2.342,228
18.476,ElbowRight,0.305,0.998,2.335,228
18.476,WristRight,0.283,1.076,2.129,228
18.555,ShoulderLeft,-0.295,1.001,2.372,229
18.555,ElbowLeft,-0.503,0.991,2.375,229
18.555,WristLeft,-0.496,1.066,2.166,229
18.555,ShoulderRight,0.084,0.997,2.342,229
18.555,ElbowRight,0.305,0.998,2.335,229
18.555,WristRight,0.283,1.076,2.129,229
18.631,ShoulderLeft,-0.295,1.001,2.372,230
18.631,ElbowLeft,-0.503,0.990,2.377,230
18.631,WristLeft,-0.496,1.066,2.168,230
18.631,ShoulderRight,0.084,0.997,2.342,230
18.631,ElbowRight,0.305,0.997,2.335,230
18.631,WristRight,0.283,1.076,2.129,230
18.705,ShoulderLeft,-0.295,1.001,2.372,231
18.705,ElbowLeft,-0.503,0.989,2.378,231
18.705,WristLeft,-0.496,1.065,2.170,231
18.705,ShoulderRight,0.084,0.997,2.342,231
18.705,ElbowRight,0.305,0.997,2.335,231
18.705,WristRight,0.282,1.076,2.129,231
18.782,ShoulderLeft,-0.295,1.001,2.372,232
18.782,ElbowLeft,-0.503,0.988,2.379,232
18.782,WristLeft,-0.496,1.065,2.172,232
18.782,ShoulderRight,0.085,0.997,2.343,232
18.782,ElbowRight,0.306,0.997,2.334,232
18.782,WristRight,0.282,1.077,2.129,232
18.860,ShoulderLeft,-0.295,1.001,2.372,233
18.860,ElbowLeft,-0.503,0.987,2.380,233
18.860,WristLeft,-0.495,1.065,2.173,233
18.860,ShoulderRight,0.085,0.996,2.343,233
18.860,ElbowRight,0.306,0.997,2.334,233
18.860,WristRight,0.282,1.077,2.129,233
18.945,ShoulderLeft,-0.295,1.001,2.373,234
18.945,ElbowLeft,-0.503,0.987,2.380,234
18.945,WristLeft,-0.444,1.063,2.149,234
18.945,ShoulderRight,0.085,0.996,2.343,234
18.945,ElbowRight,0.306,0.997,2.334,234
18.945,WristRight,0.282,1.077,2.129,234
19.025,ShoulderLeft,-0.295,1.001,2.373,235
19.025,ElbowLeft,-0.503,0.987,2.380,235
19.025,WristLeft,-0.462,1.065,2.154,235
19.025,ShoulderRight,0.085,0.996,2.343,235
19.025,ElbowRight,0.307,0.996,2.334,235
19.025,WristRight,0.282,1.077,2.129,235
19.106,ShoulderLeft,-0.295,1.000,2.373,236
19.106,ElbowLeft,-0.503,0.987,2.381,236
19.106,WristLeft,-0.482,1.067,2.157,236
19.106,ShoulderRight,0.084,0.996,2.344,236
19.106,ElbowRight,0.307,0.996,2.334,236
19.106,WristRight,0.282,1.077,2.129,236
19.181,ShoulderLeft,-0.295,1.000,2.374,237
19.181,ElbowLeft,-0.502,0.987,2.381,237
19.181,WristLeft,-0.494,1.069,2.159,237
19.181,ShoulderRight,0.084,0.996,2.344,237
19.181,ElbowRight,0.307,0.996,2.334,237
19.181,WristRight,0.282,1.077,2.129,237
19.261,ShoulderLeft,-0.294,1.000,2.374,238
19.261,ElbowLeft,-0.502,0.988,2.381,238
19.261,WristLeft,-0.498,1.069,2.160,238
19.261,ShoulderRight,0.084,0.996,2.345,238
19.261,ElbowRight,0.308,0.996,2.334,238
19.261,WristRight,0.282,1.077,2.129,238
19.348,ShoulderLeft,-0.294,1.000,2.375,239
19.348,ElbowLeft,-0.502,0.988,2.381,239
19.348,WristLeft,-0.501,1.070,2.161,239
19.348,ShoulderRight,0.084,0.996,2.345,239
19.348,ElbowRight,0.308,0.996,2.334,239
19.348,WristRight,0.282,1.077,2.130,239
19.432,ShoulderLeft,-0.294,1.000,2.375,240
19.432,ElbowLeft,-0.502,0.988,2.381,240
19.432,WristLeft,-0.503,1.070,2.161,240
19.432,ShoulderRight,0.084,0.996,2.346,240
19.432,ElbowRight,0.308,0.995,2.334,240
19.432,WristRight,0.282,1.077,2.130,240
19.509,ShoulderLeft,-0.294,1.000,2.376,241
19.509,ElbowLeft,-0.502,0.988,2.382,241
19.509,WristLeft,-0.503,1.070,2.162,241
19.509,ShoulderRight,0.084,0.996,2.346,241
19.509,ElbowRight,0.308,0.995,2.335,241
19.509,WristRight,0.282,1.077,2.130,241
19.585,ShoulderLeft,-0.294,0.999,2.376,242
19.585,ElbowLeft,-0.502,0.989,2.382,242
19.585,WristLeft,-0.498,1.068,2.164,242
19.585,ShoulderRight,0.084,0.996,2.347,242
19.585,ElbowRight,0.309,0.995,2.335,242
19.585,WristRight,0.282,1.077,2.131,242
19.662,ShoulderLeft,-0.294,0.999,2.376,243
19.662,ElbowLeft,-0.502,0.989,2.382,243
19.662,WristLeft,-0.494,1.066,2.166,243
19.662,ShoulderRight,0.084,0.996,2.347,243
19.662,ElbowRight,0.309,0.995,2.335,243
19.662,WristRight,0.281,1.077,2.131,243
19.737,ShoulderLeft,-0.293,0.999,2.377,244
19.737,ElbowLeft,-0.501,0.989,2.382,244
19.737,WristLeft,-0.493,1.065,2.168,244
19.737,ShoulderRight,0.084,0.996,2.347,244
19.737,ElbowRight,0.309,0.995,2.335,244
19.737,WristRight,0.281,1.077,2.131,244
19.814,ShoulderLeft,-0.293,0.999,2.377,245
19.814,ElbowLeft,-0.501,0.989,2.383,245
19.814,WristLeft,-0.493,1.064,2.171,245
19.814,ShoulderRight,0.085,0.996,2.347,245
19.814,ElbowRight,0.309,0.995,2.335,245
19.814,WristRight,0.281,1.077,2.131,245
19.896,ShoulderLeft,-0.293,0.999,2.377,246
19.896,ElbowLeft,-0.501,0.989,2.383,246
19.896,WristLeft,-0.492,1.064,2.174,246
19.896,ShoulderRight,0.085,0.996,2.348,246
19.896,ElbowRight,0.310,0.995,2.335,246
19.896,WristRight,0.281,1.077,2.131,246
19.974,ShoulderLeft,-0.293,0.999,2.377,247
19.974,ElbowLeft,-0.501,0.989,2.383,247
19.974,WristLeft,-0.492,1.064,2.172,247
19.974,ShoulderRight,0.085,0.996,2.348,247
19.974,ElbowRight,0.310,0.995,2.335,247
19.974,WristRight,0.282,1.077,2.131,247
20.062,ShoulderLeft,-0.293,0.999,2.377,248
20.062,ElbowLeft,-0.501,0.989,2.383,248
20.062,WristLeft,-0.493,1.065,2.170,248
20.062,ShoulderRight,0.085,0.996,2.348,248
20.062,ElbowRight,0.310,0.994,2.335,248
20.062,WristRight,0.282,1.077,2.131,248
20.152,ShoulderLeft,-0.293,0.999,2.377,249
20.152,ElbowLeft,-0.501,0.989,2.383,249
20.152,WristLeft,-0.496,1.067,2.167,249
20.152,ShoulderRight,0.085,0.996,2.348,249
20.152,ElbowRight,0.310,0.994,2.335,249
20.152,WristRight,0.282,1.077,2.132,249
20.230,ShoulderLeft,-0.293,0.999,2.377,250
20.230,ElbowLeft,-0.500,0.989,2.383,250
20.230,WristLeft,-0.501,1.068,2.163,250
20.230,ShoulderRight,0.085,0.996,2.348,250
20.230,ElbowRight,0.310,0.994,2.335,250
20.230,WristRight,0.282,1.077,2.132,250
20.302,ShoulderLeft,-0.293,0.999,2.377,251
20.302,ElbowLeft,-0.500,0.989,2.383,251
20.302,WristLeft,-0.500,1.068,2.164,251
20.302,ShoulderRight,0.085,0.996,2.348,251
20.302,ElbowRight,0.310,0.994,2.335,251
20.302,WristRight,0.282,1.077,2.132,251
20.380,ShoulderLeft,-0.293,0.999,2.377,252
20.380,ElbowLeft,-0.500,0.989,2.383,252
20.380,WristLeft,-0.500,1.068,2.164,252
20.380,ShoulderRight,0.085,0.996,2.348,252
20.380,ElbowRight,0.310,0.994,2.335,252
20.380,WristRight,0.282,1.077,2.132,252
20.460,ShoulderLeft,-0.293,0.999,2.377,253
20.460,ElbowLeft,-0.500,0.989,2.382,253
20.460,WristLeft,-0.494,1.066,2.164,253
20.460,ShoulderRight,0.085,0.996,2.348,253
20.460,ElbowRight,0.311,0.994,2.335,253
20.460,WristRight,0.282,1.077,2.131,253
20.537,ShoulderLeft,-0.293,0.999,2.377,254
20.537,ElbowLeft,-0.500,0.990,2.382,254
20.537,WristLeft,-0.490,1.065,2.163,254
20.537,ShoulderRight,0.085,0.996,2.348,254
20.537,ElbowRight,0.311,0.994,2.334,254
20.537,WristRight,0.281,1.076,2.131,254
20.611,ShoulderLeft,-0.293,0.999,2.377,255
20.611,ElbowLeft,-0.500,0.990,2.381,255
20.611,WristLeft,-0.486,1.064,2.163,255
20.611,ShoulderRight,0.085,0.996,2.348,255
20.611,ElbowRight,0.312,0.994,2.333,255
20.611,WristRight,0.281,1.076,2.131,255
20.688,ShoulderLeft,-0.293,0.999,2.377,256
20.688,ElbowLeft,-0.501,0.990,2.381,256
20.688,WristLeft,-0.485,1.064,2.163,256
20.688,ShoulderRight,0.085,0.996,2.348,256
20.688,ElbowRight,0.312,0.994,2.333,256
20.688,WristRight,0.281,1.076,2.130,256
20.764,ShoulderLeft,-0.293,0.999,2.377,257
20.764,ElbowLeft,-0.501,0.990,2.380,257
20.764,WristLeft,-0.484,1.064,2.164,257
20.764,ShoulderRight,0.085,0.996,2.348,257
20.764,ElbowRight,0.312,0.993,2.332,257
20.764,WristRight,0.280,1.076,2.130,257
20.841,ShoulderLeft,-0.293,0.999,2.377,258
20.841,ElbowLeft,-0.501,0.990,2.380,258
20.841,WristLeft,-0.483,1.063,2.164,258
20.841,ShoulderRight,0.085,0.996,2.348,258
20.841,ElbowRight,0.313,0.993,2.332,258
20.841,WristRight,0.279,1.075,2.129,258
20.925,ShoulderLeft,-0.293,0.999,2.377,259
20.925,ElbowLeft,-0.501,0.989,2.380,259
20.925,WristLeft,-0.484,1.063,2.167,259
20.925,ShoulderRight,0.085,0.996,2.348,259
20.925,ElbowRight,0.313,0.993,2.331,259
20.925,WristRight,0.278,1.075,2.129,259
21.001,ShoulderLeft,-0.293,0.998,2.377,260
21.001,ElbowLeft,-0.501,0.989,2.381,260
21.001,WristLeft,-0.484,1.062,2.169,260
21.001,ShoulderRight,0.085,0.996,2.348,260
21.001,ElbowRight,0.313,0.993,2.331,260
21.001,WristRight,0.276,1.075,2.127,260
21.076,ShoulderLeft,-0.293,0.998,2.377,261
21.076,ElbowLeft,-0.502,0.988,2.381,261
21.076,WristLeft,-0.485,1.062,2.170,261
21.076,ShoulderRight,0.085,0.996,2.348,261
21.076,ElbowRight,0.313,0.992,2.330,261
21.076,WristRight,0.275,1.075,2.127,261
21.154,ShoulderLeft,-0.293,0.998,2.377,262
21.154,ElbowLeft,-0.502,0.988,2.381,262
21.154,WristLeft,-0.486,1.061,2.172,262
21.154,ShoulderRight,0.085,0.996,2.348,262
21.154,ElbowRight,0.313,0.992,2.330,262
21.154,WristRight,0.274,1.075,2.126,262
21.234,ShoulderLeft,-0.293,0.998,2.377,263
21.234,ElbowLeft,-0.502,0.987,2.382,263
21.234,WristLeft,-0.488,1.061,2.173,263
21.234,ShoulderRight,0.085,0.996,2.348,263
21.234,ElbowRight,0.313,0.992,2.329,263
21.234,WristRight,0.274,1.074,2.126,263
21.309,ShoulderLeft,-0.293,0.998,2.377,264
21.309,ElbowLeft,-0.502,0.986,2.382,264
21.309,WristLeft,-0.489,1.060,2.174,264
21.309,ShoulderRight,0.085,0.996,2.348,264
21.309,ElbowRight,0.313,0.992,2.328,264
21.309,WristRight,0.273,1.074,2.126,264
21.398,ShoulderLeft,-0.294,0.998,2.377,265
21.398,ElbowLeft,-0.503,0.985,2.382,265
21.398,WristLeft,-0.490,1.060,2.175,265
21.398,ShoulderRight,0.085,0.996,2.348,265
21.398,ElbowRight,0.313,0.992,2.328,265
21.398,WristRight,0.273,1.074,2.125,265
21.477,ShoulderLeft,-0.294,0.998,2.377,266
21.477,ElbowLeft,-0.503,0.985,2.382,266
21.477,WristLeft,-0.491,1.059,2.176,266
21.477,ShoulderRight,0.084,0.996,2.347,266
21.477,ElbowRight,0.313,0.992,2.328,266
21.477,WristRight,0.273,1.074,2.125,266
21.551,ShoulderLeft,-0.294,0.998,2.376,267
21.551,ElbowLeft,-0.503,0.984,2.382,267
21.551,WristLeft,-0.491,1.059,2.176,267
21.551,ShoulderRight,0.084,0.996,2.347,267
21.551,ElbowRight,0.312,0.992,2.328,267
21.551,WristRight,0.272,1.074,2.125,267
21.637,ShoulderLeft,-0.294,0.998,2.376,268
21.637,ElbowLeft,-0.503,0.984,2.382,268
21.637,WristLeft,-0.492,1.059,2.176,268
21.637,ShoulderRight,0.084,0.996,2.347,268
21.637,ElbowRight,0.312,0.992,2.327,268
21.637,WristRight,0.272,1.074,2.125,268
21.715,ShoulderLeft,-0.295,0.997,2.376,269
21.715,ElbowLeft,-0.503,0.984,2.383,269
21.715,WristLeft,-0.493,1.059,2.177,269
21.715,ShoulderRight,0.084,0.996,2.346,269
21.715,ElbowRight,0.312,0.992,2.327,269
21.715,WristRight,0.272,1.074,2.125,269
21.791,ShoulderLeft,-0.295,0.997,2.376,270
21.791,ElbowLeft,-0.503,0.983,2.383,270
21.791,WristLeft,-0.492,1.058,2.176,270
21.791,ShoulderRight,0.084,0.996,2.346,270
21.791,ElbowRight,0.312,0.992,2.327,270
21.791,WristRight,0.272,1.074,2.124,270
21.868,ShoulderLeft,-0.295,0.997,2.375,271
21.868,ElbowLeft,-0.503,0.983,2.382,271
21.868,WristLeft,-0.493,1.058,2.176,271
21.868,ShoulderRight,0.084,0.996,2.346,271
21.868,ElbowRight,0.312,0.992,2.327,271
